CustomerID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
,United States,California,Ontario,91762.0,"34.057256, -117.667677",34.057256,-117.667677
5376-PCKNB,United States,California,Montclair,91763.0,,34.072121,-117.698319
8044-BGWPI,United States,California,Ontario,91764.0,"34.074087, -117.605618",34.074087,-117.605618
4060-LDNLU,United States,California,Diamond Bar,91765.0,"33.992416, -117.807874",33.992416,-117.807874
3589-PPVKW,United States,California,Pomona,91766.0,"34.042286, -117.756106",34.042286,-117.756106
5887-IKKYO,United States,California,Pomona,91768.0,"34.067932, -117.785168",34.067932,-117.785168
,United States,California,San Dimas,91773.0,,34.102119,-117.815532
3858-XHYJO,United States,California,San Gabriel,91776.0,"34.089927, -118.095645",,-118.095645
4299-SIMNS,United States,,Temple City,91780.0,"34.101608, -118.055848",,-118.055848
7025-IWFHT,,California,,91784.0,"34.141146, -117.655583",34.141146,-117.655583
6261-LHRTG,United States,,Upland,,"34.105493, -117.660934",34.105493,
7841-FCRQD,,California,Walnut,91789.0,"34.018354, -117.85492",34.018354,-117.85492
2056-EVGZL,United States,California,,91790.0,"34.066964, -117.937007",34.066964,
,United States,California,West Covina,91791.0,"34.061634, -117.893169",34.061634,-117.893169
7753-USQYQ,United States,California,West Covina,,"34.024405, -117.898722",34.024405,-117.898722
7661-CPURM,United States,California,Alhambra,91803.0,"34.074736, -118.145959",34.074736,-118.145959
6233-HXJMX,,California,Alpine,91901.0,"32.827184, -116.703729",32.827184,-116.703729
5902-WBLSE,United States,California,Bonita,91902.0,"32.67117, -117.00232",32.67117,-117.00232
3239-TPHPZ,United States,California,Chula Vista,91910.0,"32.636792, -117.054989",32.636792,-117.054989
5115-GZDEL,United States,California,Chula Vista,91911.0,"32.607964, -117.059459",32.607964,-117.059459
3338-CVVEH,United States,California,Chula Vista,91913.0,"32.64164, -116.985026",32.64164,-116.985026
2615-YVMYX,United States,California,Chula Vista,91915.0,"32.605012, -116.97595",32.605012,-116.97595
2851-STERV,United States,California,Descanso,91916.0,"32.912664, -116.635387",32.912664,-116.635387
,United States,California,Dulzura,91917.0,"32.622999, -116.687855",32.622999,-116.687855
8486-AYEQH,United States,California,Guatay,91931.0,,32.857946,-116.561917
5419-JKZNQ,United States,California,La Mesa,91941.0,"32.759327, -116.99726",32.759327,-116.99726
2495-KZNFB,United States,California,La Mesa,91942.0,,32.782501,-117.01611
1409-PHXTF,United States,California,Lemon Grove,91945.0,"32.733564, -117.033713",32.733564,-117.033713
4560-WQAQW,United States,California,Mount Laguna,91948.0,,32.830852,-116.444601
9591-YVTEB,United States,California,National City,91950.0,"32.67102, -117.095235",32.67102,-117.095235
9309-BZGNT,United States,,Pine Valley,91962.0,"32.800671, -116.483363",,-116.483363
4274-DRSQT,United States,California,Potrero,91963.0,"32.619465, -116.593605",32.619465,-116.593605
,United States,California,Spring Valley,91977.0,"32.726627, -116.994608",32.726627,-116.994608
8075-GXIUB,United States,California,Spring Valley,,"32.730264, -116.950963",32.730264,-116.950963
2885-HIJDH,United States,California,,91980.0,"32.587557, -116.636816",32.587557,
5424-RLQLC,United States,California,Bonsall,92003.0,"33.290907, -117.202895",33.290907,-117.202895
6507-DTJZV,United States,California,Cardiff By The Sea,,"33.015866, -117.272254",33.015866,-117.272254
7673-BQGKU,United States,California,Carlsbad,92009.0,"33.098018, -117.258203",33.098018,-117.258203
6723-WSNTY,United States,California,Del Mar,92014.0,"32.948262, -117.256086",32.948262,-117.256086
2725-IWWBA,United States,California,El Cajon,92020.0,"32.79697, -116.969082",32.79697,-116.969082
1061-PNTHC,United States,California,Encinitas,92024.0,"33.054579, -117.25665",33.054579,-117.25665
,United States,California,Escondido,92025.0,"33.081478, -117.033814",33.081478,-117.033814
6574-MCOEH,United States,California,,92026.0,"33.21846, -117.116916",33.21846,-117.116916
7399-QHBJS,United States,California,Escondido,92027.0,"33.141265, -116.967221",33.141265,-116.967221
0997-YTLNY,United States,California,Escondido,92029.0,"33.079834, -117.134275",,
9479-HYNYL,United States,California,La Jolla,92037.0,,32.853743,-117.25034
9708-KFDBY,United States,California,Oceanside,92054.0,"33.351059, -117.420557",,-117.420557
3642-GKTCT,United States,California,Oceanside,92057.0,"33.254497, -117.285879",33.254497,-117.285879
,United States,California,Pala,92059.0,,33.384345,-117.072619
1334-PDUKM,United States,California,Palomar Mountain,92060.0,"33.309852, -116.823091",33.309852,-116.823091
0756-MPZRL,United States,California,Pauma Valley,92061.0,"33.313828, -116.940501",33.313828,-116.940501
2242-MFOTG,United States,California,Poway,92064.0,"32.984395, -117.013454",32.984395,
2927-CVULT,United States,California,Ramona,92065.0,"33.044541, -116.833922",,-116.833922
2144-BFDSO,United States,California,Ranchita,92066.0,"33.215251, -116.53633",33.215251,-116.53633
8745-PVESG,United States,California,Rancho Santa Fe,,"33.012751, -117.200617",,-117.200617
7647-GYYKX,United States,California,San Marcos,92069.0,,33.162624,-117.170863
5647-FXOTP,United States,California,,92070.0,"33.174725, -116.743329",,-116.743329
9700-ISPUP,United States,California,Valley Center,92082.0,"33.25283, -116.986079",33.25283,
9839-ETQOE,United States,California,Vista,92083.0,"33.17494, -117.242761",33.17494,-117.242761
6078-VESFR,United States,California,Vista,92084.0,"33.22784, -117.200024",,-117.200024
9027-TMATR,United States,California,Warner Springs,92086.0,"33.323705, -116.626907",,-116.626907
1941-HOSAM,United States,California,San Diego,92101.0,"32.72523, -117.171346",32.72523,-117.171346
9110-HSGTV,,California,San Diego,,"32.716007, -117.117462",32.716007,-117.117462
0704-VCUMB,United States,California,San Diego,92103.0,"32.747484, -117.166877",32.747484,-117.166877
6171-ZTVYB,United States,,San Diego,92104.0,"32.741499, -117.127409",,-117.127409
1935-IMVBB,,California,San Diego,92107.0,"32.741852, -117.243453",32.741852,-117.243453
2535-PBCGC,United States,California,San Diego,92108.0,"32.774046, -117.142454",32.774046,-117.142454
1470-PSXNM,United States,California,,92110.0,,32.76501,-117.19938
2498-XLDZR,United States,California,San Diego,92113.0,"32.697098, -117.116587",32.697098,-117.116587
9866-OCCKE,United States,California,San Diego,92114.0,,32.707892,-117.05512
5338-YHWYT,United States,California,San Diego,92115.0,"32.762506, -117.07245",,-117.07245
,United States,California,San Diego,92116.0,"32.765299, -117.122565",32.765299,-117.122565
8731-WBBMB,United States,California,,92117.0,"32.825086, -117.199424",32.825086,-117.199424
1448-CYWKC,United States,California,Coronado,92118.0,"32.68674, -117.186612",32.68674,-117.186612
7901-IIDQV,United States,California,San Diego,92119.0,"32.802959, -117.027095",32.802959,-117.027095
2690-DVRVK,United States,,San Diego,92120.0,,32.807867,-117.060993
1270-XKUCC,United States,California,San Diego,92122.0,"32.85723, -117.209774",32.85723,-117.209774
,United States,California,San Diego,92123.0,"32.808814, -117.134694",32.808814,-117.134694
5583-EJXRD,,California,San Diego,92127.0,"33.017518, -117.118456",33.017518,-117.118456
4565-EVZMJ,United States,California,San Diego,92128.0,"33.000269, -117.072093",33.000269,-117.072093
3327-YBAKM,United States,California,San Diego,92131.0,"32.89325, -117.087091",,-117.087091
9441-QHEVC,United States,California,San Diego,,"32.677716, -117.047666",32.677716,-117.047666
6705-LNMDD,United States,California,San Diego,92154.0,"32.578103, -117.012975",32.578103,-117.012975
2580-ASVVY,United States,California,San Ysidro,92173.0,"32.555828, -117.040073",32.555828,-117.040073
3370-GQEAL,United States,,Indio,92201.0,"33.713891, -116.237257",33.713891,-116.237257
5032-USPKF,,California,Indio,92203.0,"33.752938, -116.230055",33.752938,-116.230055
,United States,California,Banning,92220.0,,,-116.849577
6283-GITPX,United States,California,Beaumont,92223.0,"33.946982, -116.977672",33.946982,-116.977672
0771-CHWSK,United States,,Brawley,,,33.03933,-115.191857
9788-HNGUT,United States,California,Cabazon,92230.0,"33.929812, -116.76058",33.929812,-116.76058
9495-REDIY,United States,California,Calexico,92231.0,"32.690654, -115.431225",32.690654,-115.431225
5375-XLDOF,United States,California,Calipatria,92233.0,"33.143826, -115.497485",33.143826,
1172-VIYBP,,California,Cathedral City,92234.0,"33.829583, -116.474131",,
6559-PDZLR,United States,California,Desert Center,92239.0,"33.889605, -115.257009",33.889605,-115.257009
8992-OBVDG,United States,California,Desert Hot Springs,92240.0,"33.948558, -116.516976",,-116.516976
4273-MBHYA,United States,California,,92241.0,"33.832799, -116.250973",33.832799,-116.250973
4724-WXVWF,,California,Earp,92242.0,,34.137742,-114.36514
5701-GUXDC,United States,California,El Centro,,"32.770393, -115.60915",32.770393,-115.60915
1460-UZPRJ,United States,California,Heber,92249.0,"32.730583, -115.501083",32.730583,-115.501083
6082-GLJIX,United States,California,Holtville,92250.0,"32.811001, -115.152865",32.811001,-115.152865
,United States,California,La Quinta,92253.0,"33.695532, -116.310571",33.695532,-116.310571
0485-ZBSLN,United States,California,Mecca,92254.0,"33.543835, -115.993906",,-115.993906
3810-PJUHR,United States,California,Morongo Valley,92256.0,"34.097863, -116.594561",34.097863,-116.594561
0847-HGRML,United States,California,North Palm Springs,,"33.906496, -116.569499",33.906496,-116.569499
8232-CTLKO,United States,California,,92259.0,"32.698964, -115.886656",32.698964,
9227-YBAXE,United States,California,Palm Desert,92260.0,"33.694501, -116.412711",33.694501,-116.412711
9860-LISIZ,United States,California,Palm Springs,92264.0,"33.745746, -116.514215",33.745746,-116.514215
0112-QAWRZ,United States,California,,92266.0,,,-114.758334
2786-GCDPI,United States,California,Pioneertown,,"34.201108, -116.593456",,-116.593456
4043-MKDTV,United States,California,Rancho Mirage,92270.0,,33.763678,-116.429928
9229-RQABD,United States,California,Salton City,92275.0,"33.28156, -115.955541",33.28156,-115.955541
8313-KTIHG,United States,California,,92276.0,"33.849263, -116.382778",,-116.382778
5320-BRKGK,United States,California,Twentynine Palms,92277.0,"34.17211, -115.769773",34.17211,
6284-KMNUF,United States,California,Twentynine Palms,92278.0,"34.457829, -116.139589",34.457829,-116.139589
6229-UOLQL,United States,California,White Water,92282.0,"33.972293, -116.654195",33.972293,-116.654195
3137-LUPIX,United States,California,Yucca Valley,,"34.159534, -116.425984",34.159534,-116.425984
6143-JQKEA,United States,California,Adelanto,92301.0,"34.667815, -117.536183",34.667815,-117.536183
8676-OOQEJ,United States,California,,92304.0,"34.559882, -115.637164",34.559882,-115.637164
9701-CDXHR,United States,California,Apple Valley,92307.0,,,
8124-NZVGJ,United States,California,Baker,92309.0,"35.28952, -116.092214",35.28952,
2162-FRZAA,United States,California,Fort Irwin,92310.0,,35.349241,-116.770281
5118-MUEYH,United States,California,Grand Terrace,92313.0,"34.029175, -117.307211",34.029175,-117.307211
5627-TVBPP,,California,Big Bear Lake,92315.0,"34.242058, -116.89802",34.242058,-116.89802
3936-QQFLL,United States,California,Calimesa,92320.0,"33.982787, -117.057627",33.982787,-117.057627
2589-AYCRP,United States,,Cedar Glen,92321.0,"34.255203, -117.175654",34.255203,-117.175654
4067-HLYQI,United States,California,Colton,92324.0,"34.030915, -117.273201",,-117.273201
5124-EOGYE,United States,California,Crestline,92325.0,,34.248061,-117.29028
5057-RKGLH,United States,California,Daggett,92327.0,,,-116.821698
0292-WEGCH,United States,California,Death Valley,92328.0,"36.27688, -117.033326",36.27688,-117.033326
,,California,,92332.0,"34.9436, -115.287901",34.9436,-115.287901
4097-YODCF,United States,,,92333.0,"34.274846, -116.937581",34.274846,
9715-WZCLW,United States,California,Fontana,,"34.087558, -117.464096",34.087558,
9786-YWNHU,United States,California,Fontana,92336.0,"34.136367, -117.460803",34.136367,-117.460803
6407-GSJNL,United States,California,Fontana,92337.0,"34.049671, -117.468896",,-117.468896
4049-ZPALD,United States,California,,92339.0,,,-116.903891
,United States,California,Helendale,92342.0,"34.757783, -117.33997",34.757783,-117.33997
6833-JMZYP,United States,California,,92345.0,"34.361387, -117.337509",,-117.337509
1310-QRITU,United States,California,Hinkley,92347.0,,34.983808,-117.239306
8961-QDZZJ,United States,California,Lake Arrowhead,92352.0,"34.2565, -117.19335",34.2565,-117.19335
9715-SBVSU,,,Loma Linda,92354.0,,34.049315,
8490-BXHEO,United States,California,Lucerne Valley,92356.0,"34.508417, -116.856103",34.508417,-116.856103
7173-TETGO,United States,,Lytle Creek,92358.0,"34.238162, -117.534306",,-117.534306
7929-SKFGK,United States,California,Mentone,92359.0,"34.103578, -117.04054",,-117.04054
2300-RQGOI,United States,California,Needles,92363.0,"34.711224, -114.702256",34.711224,
3563-SVYLG,United States,California,,,"35.478736, -115.516984",35.478736,-115.516984
6435-VWCCY,United States,California,Oro Grande,92368.0,"34.647959, -117.296957",34.647959,-117.296957
,United States,California,Phelan,92371.0,"34.441123, -117.537886",34.441123,
8630-QSGXK,United States,California,Pinon Hills,92372.0,,34.459322,-117.629729
2455-USLMV,United States,California,Redlands,92373.0,,,
9488-FVZCC,United States,California,Rialto,92376.0,,34.109775,-117.378904
5995-WWKKG,United States,,Running Springs,92382.0,,34.186211,-117.07683
7879-CGSFV,United States,California,Sugarloaf,,"34.243088, -116.830015",,-116.830015
9921-EZKBY,United States,California,Tecopa,92389.0,"35.824572, -116.274755",35.824572,
,United States,California,,92392.0,"34.486835, -117.362274",,-117.362274
7246-ZGQDF,United States,California,Victorville,92394.0,"34.567058, -117.362329",34.567058,
4456-RHSNB,United States,California,San Bernardino,92401.0,"34.105935, -117.2914",34.105935,-117.2914
2481-SBOYW,United States,California,San Bernardino,,"34.142747, -117.300864",34.142747,
7109-MFBYV,United States,California,San Bernardino,92407.0,"34.250069, -117.393949",34.250069,-117.393949
1833-TCXKK,United States,California,San Bernardino,92408.0,"34.084909, -117.258107",34.084909,-117.258107
1832-PEUTS,,California,San Bernardino,92410.0,"34.106922, -117.297553",34.106922,-117.297553
8660-BUETV,United States,California,Riverside,92501.0,"33.994676, -117.372498",33.994676,-117.372498
0580-PIQHM,United States,California,Riverside,92503.0,"33.890046, -117.455583",33.890046,
5696-CEIQJ,,California,Riverside,92504.0,,33.9108,-117.398153
1696-HXOWK,United States,California,Riverside,92506.0,"33.930931, -117.361788",33.930931,-117.361788
3026-ATZYV,United States,California,Riverside,92507.0,"33.976328, -117.319786",33.976328,-117.319786
4012-YCFAI,United States,,Riverside,92508.0,"33.885499, -117.324959",33.885499,-117.324959
9970-QBCDA,United States,California,March Air Reserve Base,92518.0,,33.888323,-117.277533
9496-IVVRP,United States,California,Lake Elsinore,92532.0,"33.705836, -117.318204",33.705836,-117.318204
2657-VPXTA,United States,,Anza,92539.0,,33.527605,-116.666551
6551-VLJMV,,California,,92543.0,,33.739415,-116.968339
1221-GHZEP,United States,California,Hemet,92544.0,"33.644585, -116.871544",33.644585,
9289-LBQVU,United States,California,Hemet,92545.0,"33.734933, -117.044145",33.734933,-117.044145
3458-IDMFK,United States,California,,92549.0,"33.755039, -116.741796",33.755039,-116.741796
6933-FHBZC,United States,California,Moreno Valley,92551.0,,33.88274,-117.224878
0221-NAUXK,United States,California,,92553.0,"33.923149, -117.244933",33.923149,-117.244933
9770-KXGQU,United States,California,Moreno Valley,,"33.907361, -117.109972",33.907361,-117.109972
6538-POCHL,United States,California,Mountain Center,92561.0,,33.638645,-116.55783
6726-NNFWD,United States,California,Murrieta,92562.0,"33.548869, -117.334165",33.548869,-117.334165
3002-WQZWT,United States,,Murrieta,92563.0,,33.581045,-117.14719
4277-UDIEF,United States,California,Nuevo,92567.0,"33.82769, -117.102244",33.82769,-117.102244
1208-NBVFH,United States,California,Perris,92570.0,"33.787298, -117.320676",33.787298,
